AZA.ST,AZN.ST,GETI-B.ST,HM-B.ST,ICA.ST,SCA-B.ST,SEB-A.ST,SSAB-A.ST
268.474792,548.366699,199.440521,307.840637,267.150726,28.146921,86.400436,48.66
265.256775,551.212952,197.635422,303.543976,262.094818,27.93236,86.059265,49.34
271.69278,551.687256,197.635422,310.078522,261.643402,28.003881,86.400436,50.400002
269.394226,547.171082,193.933289,320.551758,262.817108,28.375717,86.485725,50
269.394226,541.466431,196.642365,320.641235,261.914276,28.375717,86.315132,49.900002
275.370544,553.826477,196.190384,325.385529,268.86615,28.575975,87.082764,49.959999
278.588562,556.678833,196.551407,326.549194,265.615936,28.704712,88.703308,50.450001
281.346863,550.974243,199.801559,325.833069,267.241028,28.790539,88.362144,49.860001
277.209381,548.597229,199.892517,324.937958,267.331299,29.047941,89.300346,49.889999
279.967712,548.597229,208.107895,325.654053,268.595306,29.662952,89.726799,49.41
279.967712,545.744873,208.559906,327.086273,265.16449,29.319727,90.494431,47.400002
281.346863,535.76178,204.586746,322.610565,262.90741,29.090858,90.153259,46.459999
277.669098,536.237122,203.684692,322.700104,259.928009,29.148075,91.00618,44.25
285.024597,542.892639,204.045685,322.521027,254.601257,29.777386,90.153259,45.650002
288.702332,536.237122,201.878616,321.625885,252.795578,29.476999,89.897385,46.82
285.484314,532.909424,201.336609,319.119507,251.260712,29.562822,89.726799,46.060001
286.403748,524.82782,198.808502,312.405914,252.795578,29.005028,90.153259,44.450001
291.000916,529.581726,201.336609,303.543976,249.725937,29.462763,91.944389,44.93
290.081482,547.171082,200.524551,302.738373,249.455063,29.30542,90.920883,44.98
289.621765,553.826477,204.406708,305.871368,257.941772,29.820295,90.665024,44.799999
296.517517,564.760437,205.850815,316.344543,258.934875,29.662952,91.773804,44.93
290.541199,564.760437,202.420639,307.303558,255.594391,29.434084,91.347343,44.450001
291.920319,580.923523,201.517593,312.853485,258.212616,29.505608,91.944389,45.77
291.450287,585.202087,199.711517,312.137329,257.309753,29.634342,92.029678,44.880001
281.108459,594.234436,197.274384,313.301056,256.948639,29.519913,94.673721,45.009998
278.287994,582.825134,194.565308,316.344543,257.309753,29.491302,93.991386,43.919998
282.518738,583.300476,196.280396,309.720459,256.768066,29.476999,94.75901,43.759998
282.9888,573.317383,194.565308,308.377747,255.052689,28.390091,93.906097,44.139999
281.108459,567.13739,192.798096,308.377747,254.059555,28.20414,92.702744,43.41
280.168304,568.088135,196.551971,307.482605,254.330383,28.061096,91.187416,42.290001
286.279358,573.317383,198.565796,312.047852,255.594391,28.533064,92.346191,42.830002
282.518738,564.760437,195.545044,312.853485,261.011414,28.418631,89.939491,42.439999
285.809296,566.186646,194.995468,309.362396,266.428497,28.647497,91.00914,42.700001
288.159668,566.186646,197.924957,312.316376,266.338165,28.776236,91.454819,42.919998
305.552704,573.317383,201.586594,315.628448,269.58844,29.190987,91.454819,44.220001
325.766174,576.645081,198.840607,316.702637,269.859283,29.162376,90.296043,44.650002
342.219025,582.825134,202.410965,318.671875,272.206665,29.405546,91.098274,45.459999
357.261627,582.825134,204.882141,320.462189,272.206665,29.548519,90.563454,45.16
361.49234,579.497437,209.642929,317.597748,274.915192,29.448391,89.672081,44.5
357.261627,589.955994,212.481155,315.896973,272.748352,29.677259,89.672081,45.290001
345.509583,598.988342,214.220215,320.462189,272.296936,30.30657,91.454819,47.27
353.971069,589.955994,215.044601,315.449402,274.192902,33.943245,90.563454,46.32
343.15918,582.825134,209.642929,312.405914,274.192902,33.699017,89.761215,46.32
342.219025,591.382141,202.410965,314.017151,284.936737,33.829269,91.27655,45.25
354.911194,596.135925,198.474533,313.56958,286.110382,33.796707,93.237572,44.709999
350.68045,606.594604,196.460693,311.331696,284.665863,33.666454,93.237572,44.09
345.979675,597.086792,194.263321,309.720459,284.293518,33.308334,94.485497,45.549999
348.330078,590.431396,196.551971,311.331696,294.719452,33.487434,95.287727,47.599998
358.201752,586.152893,197.284103,313.748596,289.041046,34.138626,96.44651,47.599998
359.141937,567.13739,193.072891,309.093842,285.969147,33.047825,96.624786,51.799999
343.629242,547.171082,187.488693,308.825317,281.221558,32.559452,95.109451,49.990002
337.518219,540.990967,186.023453,306.107849,288.296326,34.415337,94.30722,50.5
335.637878,549.072632,187.213898,312.09549,289.878845,35.48978,92.613609,51.549999
325.296112,537.187927,186.023453,302.054626,288.389404,35.245632,89.761215,51.549999
320.125214,527.680237,186.298248,301.225586,289.971924,35.359604,89.582947,51.700001
330.46701,530.05719,186.20697,296.61972,288.389404,35.327042,90.296043,51.700001
337.988281,547.646423,187.579956,308.410767,291.275177,35.994438,90.028625,50
334.227661,555.728088,189.502533,307.213257,289.320282,35.620037,90.117767,50.549999
331.407135,544.794128,187.672211,306.292084,282.245575,35.196785,89.939491,50.200001
333.757568,549.547974,188.679123,311.634918,281.873169,35.652599,89.939491,51.5
341.27887,541.466431,186.298248,306.844788,283.828064,35.180508,89.939491,51.5
343.629242,540.990967,186.939087,308.042297,280.104523,35.213066,89.939491,51.650002
348.330078,542.417236,189.593811,311.911285,283.641907,36.092129,89.939491,51.650002
346.91983,544.794128,189.502533,312.371857,282.059357,36.466614,91.543961,51.650002
350.210419,550.023438,187.122635,312.832489,282.059357,36.28751,91.00914,51.650002
347.859985,553.826477,190.509445,313.477264,280.942291,36.320072,92.524475,51.650002
346.91983,546.69574,192.340759,314.306335,282.059357,36.857296,92.791878,50.200001
345.03952,542.892639,187.213898,309.424072,277.311829,36.678192,92.970161,50.200001
344.099335,556.20343,187.854752,315.411774,279.173615,37.215416,94.30722,49.740002
344.569427,555.252686,189.41127,315.135376,281.407745,37.052677,95.109451,49.330002
340.338684,543.843384,188.679123,309.70047,276.660217,36.2061,93.861534,48.189999
331.407135,542.892639,187.763474,311.911285,277.404938,36.482891,93.861534,47.77
324.355927,540.040283,187.031342,309.608307,272.471252,35.896828,93.861534,48.970001
327.176422,534.811035,187.672211,309.70047,274.239899,36.075848,93.950676,50.75
322.945679,526.254089,187.3974,306.93692,275.63623,35.766571,93.950676,50.75
309.783417,533.384827,185.474838,305.463013,270.888702,35.261913,93.950676,48.790001
302.732208,527.680237,186.023453,301.962524,269.957825,35.196785,90.74173,47.970001
297.56131,516.746277,185.840897,299.106873,270.050903,35.03397,90.74173,47.73
299.911713,523.401794,188.770386,304.54184,269.957825,35.66888,90.74173,47.73
314.484253,520.074036,189.777328,305.186646,270.050903,35.929386,93.861534,47.73
306.022766,510.090851,189.227737,303.620636,270.609467,35.831699,93.861534,47.419998
298.971558,503.435425,185.840897,301.409851,269.306183,35.03397,93.861534,45.959999
305.082611,508.664703,186.847824,305.002441,269.120026,35.327042,91.989647,45.959999
298.031403,510.566315,184.559189,305.002441,269.399261,35.050251,92.435326,45.959999
290.980194,514.369385,182.087036,305.002441,270.702515,34.871151,91.900505,45.959999
306.022766,519.598633,189.227737,312.924561,272.191956,35.701443,97.248741,46.029999
304.612518,528.631042,190.234665,312.924561,275.822388,35.896828,97.248741,46.029999
298.031403,525.303284,186.756561,312.924561,277.498016,35.896828,97.516159,46.029999
296.621155,517.22168,188.22081,303.067963,275.450043,35.799137,97.516159,46.029999
298.501495,521.500122,187.579956,306.384216,277.498016,35.782856,97.516159,46.299999
290.040009,506.763214,184.284409,306.384216,274.984589,34.447903,97.516159,46.299999
283.458893,496.779999,182.636612,294.040405,273.774475,34.31765,97.516159,43.310001
286.749451,511.517029,188.22081,294.040405,273.122833,34.871151,97.516159,43.310001
285.809296,524.352539,187.031342,294.040405,276.287842,34.806026,97.516159,43.310001
291.920319,521.500122,184.284409,296.896027,275.356964,34.789738,97.516159,43.310001
287.689606,519.123291,180.897568,293.764038,272.750488,34.545593,97.516159,41.73
290.510101,524.82782,181.720963,291.921661,272.564301,34.447903,91.00914,41.73
281.108459,517.697083,181.812225,290.816284,271.633423,34.822308,91.00914,41.119999
290.510101,524.352539,189.045197,296.343353,280.29068,35.359604,92.613609,41.119999
297.091217,531.95874,194.079819,302.607361,286.43454,36.075848,92.613609,42.93
313.544067,541.941833,197.833679,302.607361,288.482513,36.710758,92.613609,42.93
322.005524,546.69574,199.390182,302.607361,290.25119,37.117805,92.613609,42.93
322.005524,549.072632,190.967758,302.607361,291.182098,37.296825,92.613609,42.400002
335.637878,548.597229,189.41127,302.607361,290.065033,38.436394,92.613609,43.099998
337.988281,553.826477,191.150314,302.607361,291.182098,39.380661,92.613609,43.099998
335.637878,555.728088,190.967758,302.607361,293.32312,39.28297,92.613609,43.099998
332.347321,548.597229,190.052124,302.607361,295.65036,38.892284,92.613609,43.099998
330.46701,547.646423,188.770386,313.29306,291.740631,39.18528,92.613609,43.099998
338.458374,544.794128,190.692993,313.29306,290.437378,39.478352,92.613609,43.099998
336.578033,539.089478,190.967758,313.29306,287.737793,39.738781,93.594124,43.099998
326.236267,528.155579,188.679123,308.595032,285.503693,38.973694,93.594124,39.610001
332.347321,531.007996,190.509445,310.068909,286.993073,39.234123,93.594124,39.610001
332.347321,535.76178,192.157242,310.068909,288.110138,39.413227,93.594124,39.610001
330.937042,553.826477,191.608627,310.068909,288.575592,39.429508,92.346191,39.610001
336.578033,552.40033,193.805008,310.068909,293.043854,39.983009,92.346191,41.099998
349.740326,555.728088,192.340759,310.068909,294.347107,40.552792,92.346191,41.099998
347.859985,562.858887,192.798096,318.175293,291.275177,40.976044,92.346191,41.099998
353.030884,573.317383,196.91803,318.175293,293.881683,40.959759,92.346191,41.099998
352.560791,569.03894,194.995468,318.175293,292.019897,41.024887,92.346191,41.099998
348.330078,559.055847,194.445862,318.175293,290.437378,40.894714,92.346191,41.099998
348.330078,561.432678,193.988541,318.175293,289.692688,41.54583,92.346191,41.099998
345.979675,557.154175,191.69989,320.570343,285.038239,40.666763,92.346191,41.099998
331.877228,545.26947,186.847824,320.570343,282.524811,39.250408,90.474312,40.029999
341.748932,539.154724,187.579956,320.570343,280.942291,39.82019,91.722237,39.990002
342.689087,538.678894,185.566116,320.570343,283.548798,39.803909,92.167923,39.669998
338.458374,542.485779,186.573044,331.53241,285.596741,39.738781,92.346191,39.560001
337.988281,550.575439,186.939087,329.229431,287.644714,39.738781,91.989647,38.919998
336.578033,542.009949,183.827057,324.347198,291.740631,39.120152,90.74173,37.77
327.646484,530.589111,178.791473,324.162964,288.668701,38.762032,89.493805,37.470001
319.185028,508.22345,174.672501,324.162964,282.524811,37.768997,87.48822,36.220001
297.56131,483.954376,168.446472,324.162964,273.215942,35.57119,83.120491,33.549999
309.783417,502.037231,173.298553,307.765991,280.663025,37.541054,86.819687,34.540001
310.25351,491.568176,173.482071,297.264526,285.131317,37.085239,86.284866,33.259998
321.535461,507.271759,176.320297,301.133484,291.368286,38.078274,88.379593,34.93
322.475616,506.320038,176.136765,302.331024,292.112976,39.738781,88.156754,36.299999
327.176422,507.74762,172.291626,300.120148,292.764587,39.299255,87.844772,35.560001
318.244904,498.230316,172.382889,293.211334,289.413391,38.82716,86.418564,34.16
312.13382,504.892395,184.009598,292.382263,292.485352,39.038742,86.195724,33.830002
317.304718,519.168396,186.481766,296.711823,297.232849,39.836472,87.97847,34.810001
312.603912,512.506226,182.270554,290.908356,297.791412,38.794594,85.482628,33.290001
317.304718,518.692505,183.368744,293.211334,295.557251,39.10387,85.928314,33.360001
325.766174,524.878662,180.347977,293.948273,292.206085,39.055107,87.443649,33.599998
334.697693,525.354553,182.72789,293.948273,292.950775,38.989975,87.844772,34.369999
339.398529,528.685608,180.805313,293.85614,290.716644,39.250408,86.819687,32.990002
336.107971,520.595947,181.172348,291.921661,286.248383,38.989975,86.32943,32.959999
327.646484,521.071838,176.961136,291.737427,279.918365,38.517803,84.45755,32.310001
329.056763,525.830383,177.418488,287.039429,271.726501,38.631779,85.259789,32.34
338.928436,528.209778,178.700195,292.474396,274.426056,39.201561,85.527191,32.349998
340.338684,523.927002,181.172348,292.382263,262.696899,38.957417,86.418564,32.220001
337.518219,530.589111,177.693283,287.960602,256.646118,38.28994,84.279282,31.27
342.219025,539.630615,180.439255,290.724152,257.949341,38.794594,84.412979,30.57
336.107971,513.933838,174.763763,282.894135,258.78714,37.703869,82.808517,29.129999
337.518219,517.264893,176.777634,285.934021,259.718048,37.720154,81.382324,28.469999
321.535461,512.982117,169.362137,274.511383,257.856262,37.31311,78.752762,27.549999
322.005524,527.733887,173.756866,281.51239,261.579803,38.355064,81.204041,27.91
317.774811,512.506226,169.545639,281.51239,256.739166,37.866611,79.465866,26.02
307.903076,502.513123,167.989151,275.524689,261.11438,37.475925,78.128807,27.049999
322.945679,505.844208,170.643845,281.604462,263.441589,38.061989,79.644135,28.66
319.655121,502.513123,168.355209,275.893158,258.78714,36.157257,79.866982,27.780001
325.296112,502.513123,168.446472,275.893158,258.880249,35.929386,80.446373,30.07
330.46701,511.078644,173.115997,284.275909,267.630585,36.889858,81.872574,34.23
327.176422,503.940674,172.841202,284.275909,268.840729,36.596786,82.095413,33.34
320.595276,494.899261,169.82045,283.90744,265.67572,35.03397,82.496536,34.189999
319.655121,501.08551,174.122925,284.183777,272.564301,35.473499,82.853081,35.34
322.945679,502.988953,177.602005,286.30249,272.191956,35.717724,83.833595,37.5
321.535461,500.60968,180.347977,286.30249,271.912689,36.368919,83.699883,36.799999
320.125214,489.664734,178.516678,290.724152,268.654572,36.515457,82.05085,35.830002
320.125214,486.80954,174.214188,289.895111,265.210297,36.027004,81.114906,36.349998
320.125214,499.657959,186.115707,289.895111,265.303375,36.906139,80.357239,36.529999
322.475616,501.08551,191.608627,288.881805,263.907043,36.873577,81.783432,36.360001
322.945679,509.175171,191.882446,292.013824,263.069244,37.085239,82.808517,34.73
319.185028,492.995819,189.502533,294.501007,268.561462,37.117805,81.961708,34
313.544067,484.430267,189.593811,296.066986,271.819611,37.589897,78.396217,34.580002
312.13382,496.802704,194.354599,301.501923,277.21875,38.420113,82.006279,32.130001
317.304718,506.320038,196.277161,306.752655,278.05658,39.087589,82.763947,32.919998
319.655121,509.175171,194.445862,305.923615,278.80127,39.120152,82.31826,31.860001
314.01416,505.844208,192.432022,304.265472,279.452911,39.038742,80.312668,31.48
315.89447,514.88562,194.445862,305.094574,278.894379,39.624889,81.917145,32.200001
316.834625,521.071838,196.368454,307.673859,282.524811,41.399372,80.401802,31.059999
316.834625,521.547668,195.819839,307.673859,283.176453,41.024887,80.134392,30.91
331.407135,520.120117,196.093658,305.002441,277.404938,41.008606,81.15947,31.74
325.766174,521.547668,196.368454,303.989136,278.242737,41.187706,81.293175,33.240002
324.355927,522.02356,197.467606,303.989136,281.128479,41.806339,82.229118,32.82
321.065369,532.492554,198.657074,303.989136,278.987457,41.708645,80.802917,31.809999
329.996918,528.685608,199.938797,303.989136,280.197601,40.699333,81.738861,31.42
335.167786,520.120117,197.742416,303.620636,277.032593,40.601639,81.293175,31.719999
336.107971,519.644226,196.734497,303.804871,281.500824,40.601639,80.93663,30.889999
343.629242,527.258057,196.643234,305.278778,285.503693,40.764458,81.248611,31.030001
341.27887,512.030396,192.706818,300.304382,291.368286,40.503948,80.357239,29.879999
334.227661,515.837341,190.967758,295.974854,289.227234,39.673737,79.332153,29.450001
341.748932,534.396057,190.967758,293.119232,291.740631,39.673737,79.332153,29.450001
344.099335,557.713379,196.826752,297.172424,296.115814,40.927197,81.738861,29.559999
342.689087,557.713379,198.199753,297.080292,296.208893,40.683048,81.382324,30.43
344.569427,557.713379,199.023148,295.606384,296.674347,40.650486,81.560593,30.360001
345.979675,566.754883,201.22052,298.093567,297.325958,40.976044,81.248611,30.51
345.509583,566.754883,201.22052,298.093567,296.488159,40.976044,81.248611,30.51
336.107971,557.237549,196.00238,288.144836,296.022705,40.35741,79.822411,29.73
336.107971,565.327271,199.115402,288.144836,296.674347,41.187706,81.025764,29.67
339.398529,568.658325,201.770096,293.85614,296.022705,41.399372,82.31826,30.6
345.03952,566.278992,201.586594,293.85614,296.674347,41.383087,82.31826,30.200001
353.500977,563.423828,201.586594,294.316742,285.969147,41.383087,82.184547,30.200001
360.552185,563.899658,203.967468,300.028076,285.969147,41.350525,82.942223,29.76
377.94516,568.182434,204.150009,300.028076,288.110138,41.350525,82.095413,27.559999
378.885345,548.671936,202.136154,298.922638,287.830902,40.35741,82.095413,26.780001
369.483734,542.485779,199.390182,291.368958,294.533264,39.787628,80.357239,26.780001
369.483734,550.099548,199.390182,294.408875,292.485352,40.520229,80.357239,25.34
372.304199,541.058167,197.375366,286.210358,290.530487,39.559761,78.440788,24.450001
379.355408,538.202942,197.375366,286.210358,289.320282,39.022457,78.440788,24.450001
373.714447,539.154724,194.995468,278.564606,286.341461,39.022457,77.059158,25.790001
360.082092,533.920105,192.249481,278.564606,283.083344,38.127121,74.697021,25.16
360.082092,523.927002,192.249481,272.208466,281.780121,38.127121,74.697021,24.25
366.193146,536.775391,196.734497,281.14389,285.410583,39.46207,77.326569,24.870001
357.261627,536.775391,196.551971,278.74884,285.782928,39.527199,77.772255,22.42
349.270233,540.582336,196.551971,277.735535,287.086151,40.129547,78.440788,21.83
342.219025,533.444275,196.734497,276.077393,285.224396,39.738781,77.549416,20.52
342.219025,533.444275,196.734497,274.603546,284.014252,39.738781,77.549416,20.139999
342.219025,524.878662,195.361526,272.300568,281.407745,38.843441,77.593987,20.139999
345.509583,543.913391,201.037979,276.35379,284.200409,39.478352,79.376732,22.719999
345.509583,539.630615,201.037979,274.695648,283.083344,39.478352,79.376732,22.120001
347.389893,547.244324,203.051819,278.011871,285.876038,39.983009,79.733269,22.51
345.509583,550.099548,203.692657,278.288208,286.155304,40.129547,79.688705,22.51
345.509583,532.492554,193.622482,263.641479,279.266724,38.371346,79.688705,22.610001
341.27887,534.871887,194.354599,262.167603,274.426056,38.143402,77.326569,22.459999
341.27887,520.120117,188.404343,258.298615,269.120026,37.020111,77.326569,21.879999
331.877228,516.313171,188.404343,258.390747,269.957825,36.64563,73.181686,20.98
329.526825,505.844208,185.749634,255.811462,269.957825,37.134087,73.404526,20.42
339.398529,508.22345,187.213898,257.377472,271.167969,37.378231,73.671944,20.16
346.91983,518.692505,187.122635,258.943481,274.426056,37.899174,73.226257,19.860001
339.868591,509.651062,182.545349,253.508499,270.144012,37.182934,72.24575,20.25
326.236267,495.375183,176.045486,254.890274,268.096039,37.345669,69.839043,19.17
313.073975,494.423431,176.136765,253.600632,264.651733,38.013145,69.304222,19.09
314.484253,499.657959,179.249786,266.128662,267.537506,38.957417,70.774986,19.219999
310.25351,491.568176,173.664612,258.575012,262.324493,37.866611,68.457413,17.74
309.313354,498.230316,174.305466,262.443939,262.789948,38.680622,69.749908,18.52
310.25351,514.88562,178.15062,272.0242,267.723663,39.787628,72.112045,18.52
306.962952,518.216675,180.622772,269.721252,265.396484,39.950443,71.666359,18.82
303.672363,517.264893,182.820145,270.181824,272.005798,40.064419,73.315392,20.440001
305.552704,517.740784,182.179276,272.761139,271.354156,40.53651,72.022903,19.84
299.44162,507.271759,169.087341,259.772552,273.029755,39.576042,71.309807,20.73
303.202301,521.071838,172.200348,257.377472,281.780121,41.171425,71.309807,20.559999
308.373169,525.830383,175.129837,256.456299,280.476837,41.415653,72.513153,19.99
306.492859,529.161499,172.016846,252.12674,280.383759,41.106297,72.513153,18.809999
300.851868,521.071838,172.016846,247.98143,283.641907,40.503948,70.418434,19.42
302.732208,485.381989,170.643845,248.073547,280.942291,40.194672,76.791748,19.42
298.501495,481.099213,167.71434,249.363205,284.852051,39.445786,76.435196,21.799999
283.928955,455.688019,160.391098,240.427765,277.96347,38.208527,73.449097,20.120001
279.228149,457.496307,163.045792,243.283432,276.008606,37.996864,70.774986,18.709999
288.629761,468.917084,166.523911,251.297668,238.214493,38.355064,73.627373,18.879999
282.048645,462.064606,162.953552,244.573074,230.581207,37.752716,68.68026,18.440001
288.159668,472.248138,164.143997,247.79718,231.512085,39.250408,71.577217,21.68
300.851868,489.664734,168.355209,256.364166,231.046661,40.324848,74.340469,21.68
296.621155,485.381989,165.791779,253.784882,230.395035,40.113266,73.315392,20.110001
307.903076,499.182068,170.552567,263.549377,239.23848,41.431934,75.49926,21.700001
310.25351,480.87262,169.636917,261.614899,239.424667,41.399372,74.206764,21.52
308.843262,472.667236,169.4534,261.522766,237.842133,41.54583,73.805649,21.1
312.603912,478.487335,170.827362,263.180908,236.725082,41.790054,75.900375,23.84
312.13382,474.003021,171.284698,257.377472,234.58403,41.15514,75.009003,23.09
310.723602,463.794006,167.257004,257.377472,232.442978,40.53651,72.691437,22.450001
314.954315,478.964417,173.298553,257.377472,232.629166,41.790054,72.691437,22.450001
308.843262,479.918549,173.573334,257.377472,241.286438,42.245865,75.142708,22.76
313.544067,470.854431,174.580261,257.377472,237.749039,41.790054,74.964424,23.299999
317.774811,470.377411,176.777634,261.062164,238.02832,42.636631,75.811241,23.299999
314.484253,472.285614,173.939407,261.062164,235.887268,41.464497,76.256927,23.299999
312.603912,462.744507,169.545639,261.154327,233.560059,40.731895,76.256927,26.469999
318.244904,463.984833,172.109085,267.2341,238.307587,41.285397,76.256927,28.360001
318.244904,463.221527,171.834274,267.878906,238.307587,40.910912,75.677536,28.389999
307.433014,467.705902,171.284698,266.220795,238.586838,40.878429,75.677536,26.950001
309.313354,467.896698,170.643845,268.339478,241.658798,41.252834,75.677536,26.799999
316.834625,462.07663,167.989151,262.812408,241.10025,40.829586,75.677536,26.799999
315.424377,465.893036,170.643845,266.773468,246.313248,41.15514,75.677536,27.549999
322.005524,464.748108,173.298553,266.773468,248.081924,42.131893,79.644135,27.549999
318.714966,455.588654,172.749939,262.075439,249.478256,42.180737,78.931046,27.549999
315.89447,450.818085,170.461288,262.075439,253.760361,41.578388,78.262512,26.27
314.954315,449.100708,167.164764,262.075439,252.084747,41.54583,78.262512,27.610001
315.424377,446.142944,169.4534,252.310959,249.385178,41.15514,78.262512,27.610001
324.826019,444.139313,170.643845,252.310959,247.802658,40.699333,78.262512,27.610001
326.70636,441.849426,171.834274,252.310959,249.19902,40.585361,78.841896,28.139999
331.877228,442.803558,172.382889,249.178955,248.175003,41.138863,77.230949,28.139999
330.937042,441.086121,169.72821,249.178955,248.268112,41.041168,77.230949,28.139999
337.518219,443.185181,172.566422,249.178955,244.358368,41.51326,74.435478,27.09
342.689087,442.994354,174.763763,249.178955,252.084747,42.180737,75.146194,27.09
342.689087,438.700867,173.99147,249.178955,250.036819,41.301682,75.146194,29.26
341.27887,436.601807,172.131241,249.178955,255.994492,40.943481,73.724762,29.68
339.398529,443.662231,172.782227,249.363205,259.345703,41.171425,74.909286,29.68
329.996918,438.414612,170.085556,244.296738,261.207458,41.057453,74.909286,29.27
317.882507,456.924408,172.689499,257.561707,261.393616,41.790054,73.96167,29.33
308.675537,460.550079,171.108398,257.838043,260.835144,41.594673,73.96167,29.33
302.860596,459.405121,176.037155,265.299622,266.606628,42.26215,73.96167,29.49
301.40686,455.207001,175.758011,266.220795,265.210297,42.001717,73.96167,29.49
297.530273,451.390564,175.386169,266.03653,259.811127,41.529545,74.056427,29.49
308.190948,457.87851,178.641098,272.3927,259.252594,42.001717,76.804527,33
308.190948,459.500488,179.012939,269.352783,256.45993,42.034283,76.946663,32.669998
303.345184,460.740875,176.96727,271.839966,254.505051,45.833637,76.709755,32.23
305.283478,465.70224,177.525528,273.037537,260.835144,45.961491,76.37809,32.23
315.944183,467.419647,183.384399,279.117279,261.11438,47.295555,76.37809,31.219999
314.00589,465.415985,180.222198,279.94635,259.718048,47.222534,76.709755,32.02
310.129272,466.560944,178.827499,279.209412,255.856064,46.546364,77.515236,31.34
308.190948,463.698608,164.041275,276.077393,253.925079,44.883308,76.330711,31.34
306.252655,464.271088,162.460175,273.866577,254.600937,45.394981,76.283333,34.830002
307.221802,457.87851,161.2509,272.669037,257.304291,45.230576,77.752144,34.240002
306.737213,454.062042,160.135361,270.826691,258.752533,45.541203,77.752144,34.52
306.737213,453.012543,161.344604,267.2341,258.076691,46.729046,77.752144,34.52
305.768066,448.4328,157.903275,262.996643,254.600937,46.217373,77.752144,33.740002
297.530273,442.612732,156.044022,264.194153,255.566422,45.797081,77.752144,33.740002
292.684479,442.231079,154.927475,259.219818,254.697464,45.760529,77.752144,33.740002
294.138214,436.41098,153.904648,256.500214,270.33847,45.431538,77.752144,33.740002
292.684479,432.022034,154.555634,253.255814,266.573059,45.376705,70.739761,33.740002
299.468567,448.4328,161.437332,260.221802,270.145355,46.36359,71.071426,29.309999
303.345184,448.4328,158.461548,257.740753,266.186859,46.18082,71.071426,29.049999
298.49942,448.241974,157.066864,253.351242,266.379944,46.217373,71.21357,29.049999
294.138214,444.520935,155.950317,250.393066,266.766144,46.528088,71.21357,29.049999
297.530273,451.485992,157.996979,252.874115,268.407501,46.491531,71.21357,29.049999
293.169067,449.768555,157.903275,253.542084,269.952301,46.984932,71.118813,29.049999
291.715332,453.107941,158.461548,249.534271,267.635101,46.38187,71.118813,29.049999
296.561096,457.401459,159.205246,249.534271,266.959259,47.149426,71.829521,29.049999
302.376038,448.528259,156.880432,244.095078,263.869659,46.637661,71.355713,29.309999
306.737213,456.161133,159.949921,245.812729,268.890228,47.569714,71.355713,29.309999
317.397919,456.351929,161.344604,242.377457,269.372986,47.313923,71.355713,29.309999
328.543182,465.225189,164.041275,246.098984,272.65567,48.337273,71.355713,29.309999
331.935211,473.335175,162.832016,246.098984,275.262512,47.935261,71.355713,29.309999
332.904388,471.808563,163.854843,245.621857,274.20047,48.465214,76.188568,30.559999
328.543182,473.239716,161.809189,246.862396,274.393555,48.063114,76.804527,28.1
326.604889,478.964417,164.413116,249.057144,279.800323,48.136223,76.851898,21.280001
330.481506,473.048889,165.528671,244.285934,283.565765,48.794117,75.762138,21.68
325.151154,465.129791,163.203873,240.182693,280.572723,48.410385,75.051422,20.57
319.336212,469.804901,162.088303,240.659805,285.593292,48.209335,75.430473,20.66
316.91333,463.794006,161.623749,241.614044,284.434692,48.044838,74.151192,20.440001
317.882507,465.225189,164.133987,244.763062,287.138092,48.026558,75.051422,20.719999
322.728271,461.0271,160.879059,243.331696,287.427734,47.990005,75.383095,20.780001
322.243683,452.821747,159.856232,239.705566,282.793365,47.277279,73.819527,22.41
315.459595,441.6586,155.857605,235.411484,266.766144,46.58292,71.829521,21.559999
304.79892,435.647705,155.393036,232.64418,260.876648,45.815361,70.029045,20.41
297.045685,427.919373,154.74205,231.117386,259.428406,45.175743,68.228569,19.309999
297.530273,437.842163,155.113892,236.461166,258.269806,45.577755,69.413094,19.85
291.230774,437.842163,153.719223,228.731796,256.145691,45.376705,67.944283,19.059999
298.983978,437.174316,154.927475,233.407593,258.269806,45.212299,69.69738,19.82
313.036713,451.104309,158.182404,241.232361,262.421417,46.491531,72.350708,20.27
314.975037,453.489594,158.36882,239.133026,264.352417,47.697655,73.061424,20.25
316.91333,458.260162,158.55426,241.995773,262.904175,47.478329,74.056427,20.1
323.697418,455.30246,161.623749,244.953918,262.614532,48.227612,74.672379,21.24
304.314331,449.673187,148.418625,225.773651,252.959579,45.851913,66.475479,18.879999
308.190948,468.469177,154.555634,230.926559,262.71109,47.350388,67.659996,18.57
318.367065,483.257904,156.136734,230.926559,268.214386,48.392105,68.939285,19.34
313.036713,482.780853,160.600906,230.926559,271.979828,49.159664,69.128807,19.48
313.521301,486.59729,163.483002,230.926559,274.586639,50.109905,69.507851,22.030001
311.582977,486.59729,161.809189,230.926559,270.048859,49.616508,68.323334,21.99
299.468567,488.028503,161.065491,237.606232,271.593597,49.287605,66.143814,21.25
290.746185,485.643188,159.484375,237.606232,267.924744,48.721008,64.911903,20.809999
292.684479,493.753143,160.228088,237.606232,268.697113,49.452015,65.575233,21.01
294.622803,494.230225,161.901901,237.606232,271.207428,49.598228,67.328331,21.629999
311.582977,491.84491,165.715088,237.606232,276.131439,50.201294,68.702377,23.01
